record_hash,area_sqm,rooms,parking,warehouse,elevator,address,price_rial,price_toman,price_usd,price_per_sqm,build_year,source_file
a8afdb08468c78e094406b6a285e4034dad31a8ab3ab2941e0843d353c6330fc,95.0,2,True,True,True,Shahran,5000000000.0,500000000,166666.67,52631579,,TehranHouse.csv
7d1486d5cdd71893f71faa80b11276ad1edfc60cb58dcf96815513af6f557a6a,83.0,3,True,True,True,Shahran,3100000000.0,310000000,103333.33,37349398,,TehranHouse.csv
bef0db504c727b2fb921ef9e884fdf9f2be1356dce7682cb2c3295280b634404,100.0,2,True,True,True,Shahrake Qods,1700000000.0,170000000,56666.67,17000000,,TehranHouse.csv
3b3aa38f8cb45e4d4d86b3a8a6f52a88b76bbda1b34b7a9d88a38ad59e53fc7b,70.0,2,True,True,False,Shahran,2550000000.0,255000000,85000.0,36428571,,TehranHouse.csv
7112877fd86d1825bab7ac7e39025eb3083383d66630741fcf7e248de98b6da0,73.0,2,True,True,False,Shahran,2580000000.0,258000000,86000.0,35342466,,TehranHouse.csv
bb432c412d9e6dce06dd51ee6aaf729cb1a1ea241d1c3c97c8c4b3a46277bcfd,70.0,2,True,True,True,Shahr-e-Ziba,2000000000.0,200000000,66666.67,28571429,,TehranHouse.csv
490fedd60c3653f25e3e739711afb62cb65b2ff8cfd705de25ccb15f180ff3ef,105.0,2,True,True,True,Pardis,500000000.0,50000000,16666.67,4761905,,TehranHouse.csv
236294b375d95850f665573f7e15437db0d2d5bbe16dac4369239f8a2db27aeb,87.0,2,True,True,True,Pardis,530000000.0,53000000,17666.67,6091954,,TehranHouse.csv
2fd3bbebece57a37839db1409797808d3e4de1b73bd7d5a03746835999c9c502,66.0,1,True,True,True,Pardis,720000000.0,72000000,24000.0,10909091,,TehranHouse.csv
d5973451820f0b5f9f3d875a1fbc622b4e7ccd153df992b22d4e802924e0a7e0,98.0,2,True,True,True,Pardis,1000000000.0,100000000,33333.33,10204082,,TehranHouse.csv
59e1904f2a8fe96f0c0cba38eefebd9316e0af2f7bc95681f98b4aafae9ae27e,64.0,2,True,True,True,Shahr-e-Ziba,1980000000.0,198000000,66000.0,30937500,,TehranHouse.csv
8b775d1e098cfce8aeedcffd0bfe190b0ab889d5a06633cad22ef793bc3dcf75,65.0,2,True,True,True,Shahr-e-Ziba,2000000000.0,200000000,66666.67,30769231,,TehranHouse.csv
323ad48c98256dbbf1e2af67b0daa2e1e84e73a92c7214c4e82162dbe8984f2d,85.0,2,True,True,True,Central Janatabad,3350000000.0,335000000,111666.67,39411765,,TehranHouse.csv
7f88cbaafd1d5689859b5e0680ca056b7d8547b2865aea472500ebbce29d1a91,85.0,2,True,True,True,Punak,4500000000.0,450000000,150000.0,52941176,,TehranHouse.csv
119a09e11531b0640f40febc3625765b5f244b51d162b1203c983f5b614c5c67,93.0,2,True,True,True,Gheitarieh,5600000000.0,560000000,186666.67,60215054,,TehranHouse.csv
9f07145e31db781e3d72e6322ff02da07e300dd7ca26e280e3103e86d7454f1a,155.0,3,True,True,True,Heravi,9000000000.0,900000000,300000.0,58064516,,TehranHouse.csv
7ae64e157cb6681530d2b6693a6dc12b7c419b4a965fea8e4d8fdcc49c1ce2b1,450.0,2,False,False,False,Absard,4500000000.0,450000000,150000.0,10000000,,TehranHouse.csv
f6bcc57b4bb5b59ea3760cf6c5e9e6af4c2369f3e3a98a65431db21d37d78f78,117.0,3,True,True,True,Shahrake Gharb,6800000000.0,680000000,226666.67,58119658,,TehranHouse.csv
f3d9a8d6b39dd0e4e45827f6a7516466145869319be90bad3225a286c6e86432,85.0,2,True,True,True,Pakdasht,640000000.0,64000000,21333.33,7529412,,TehranHouse.csv
acd5117bc5a116ca387b1a7df02e8283686a8b7fa824a5f9ba9224780dc4a20a,500.0,4,True,True,False,Damavand,20000000000.0,2000000000,666666.67,40000000,,TehranHouse.csv
83bc0949f8e7a3f18673571bee06695bd10895182309be779648a141391e6210,900.0,3,True,True,False,Damavand,8500000000.0,850000000,283333.33,9444444,,TehranHouse.csv
b18605b81695bd1c7b1a7a92dc28d4455be4d8246cd1dc21122d26f50d3e9560,60.0,1,True,True,True,Persian Gulf Martyrs Lake,870000000.0,87000000,29000.0,14500000,,TehranHouse.csv
6d1f4984a37eb4557add715e123306021fb59bf1ff421a2470dc39fb6ea11eb5,58.0,2,True,True,True,Sabalan,1200000000.0,120000000,40000.0,20689655,,TehranHouse.csv
c66443f07eee5eaf23678abf829e5b2ab074e55de1f8498c6d7db4407dd9c7ee,118.0,2,True,True,True,Shahrake Qods,960000000.0,96000000,32000.0,8135593,,TehranHouse.csv
efbdbf753423730d47811b9ed182268a0649e3ecf871a9dfe5407198e12fbe15,98.0,2,True,True,True,Gheitarieh,8700000000.0,870000000,290000.0,88775510,,TehranHouse.csv
f66642192895dca9963f77f495d1899637eb36969bc8fcd4decfb5110781e907,60.0,1,False,True,True,Narmak,2100000000.0,210000000,70000.0,35000000,,TehranHouse.csv
7d68118719b9ca9c12c52f0d5667e93657ffed9b8efaabf2ec9c1838c1b12132,85.0,2,True,True,True,Gheitarieh,7400000000.0,740000000,246666.67,87058824,,TehranHouse.csv
5e24e632fe87e3eebd1d4b04567621feb3d8afbaf8be8ba9785b579e8573a92d,110.0,2,True,True,True,Heravi,5000000000.0,500000000,166666.67,45454545,,TehranHouse.csv
033a1b33f563033c1dbf24878a583042c03d57d34f2faaec60f00bf13b02632f,190.0,3,True,True,True,Gheitarieh,12000000000.0,1200000000,400000.0,63157895,,TehranHouse.csv
ba3ae12c9b447cf6f2c752f33b6e5dee7a0615532fbd82274f98de5dbca84f8d,150.0,3,True,True,True,Gheitarieh,14500000000.0,1450000000,483333.33,96666667,,TehranHouse.csv
43d3b79c96cdc5cc4341802e53fe5d8b5d556b7400eb0def3cfba3362521180d,197.0,3,True,True,True,Gheitarieh,13300000000.0,1330000000,443333.33,67512690,,TehranHouse.csv
d6a23fdd6d69e5578d40cd682c09ff0e3e3d9d77b85ae586ae1328ac85fcda27,153.0,2,True,True,True,Gheitarieh,13300000000.0,1330000000,443333.33,86928105,,TehranHouse.csv
d1003cd139e7ada6446bb1222e385f7fe5dab8e2f3cc759905b362f1aa47016b,99.0,2,True,True,True,Heravi,4900000000.0,490000000,163333.33,49494949,,TehranHouse.csv
08af3e1639907b63f7c3b039c3d8e013b3535b433b55fb0783503f4defd32065,195.0,3,True,True,True,Gheitarieh,19900000000.0,1990000000,663333.33,102051282,,TehranHouse.csv
528a33db5bf193dfd2ed7611d4bbd930ac8ffe8d3958d1636481510320b2cc33,125.0,2,True,True,True,Gheitarieh,11600000000.0,1160000000,386666.67,92800000,,TehranHouse.csv
35c9cc8d089c0bdc555e523f47d44f6af2f77cf3c6241afc09aa96e90f4b1a74,103.0,2,True,True,True,Heravi,6640000000.0,664000000,221333.33,64466019,,TehranHouse.csv
13211490148497cad1006227bc1ae5360bdaf01a35973d6637158a92471a5f4f,235.0,3,True,True,True,Gheitarieh,25500000000.0,2550000000,850000.0,108510638,,TehranHouse.csv
a9ddd2c9ec6eb44649cca0501dfa65187c7ce17c1ff758a875d086b0cabc10f9,107.0,2,True,True,True,Velenjak,13200000000.0,1320000000,440000.0,123364486,,TehranHouse.csv
f32508a1071e4f76f2d430414c1c65d081458c623dd9c282d3ac121f87f2610c,195.0,3,True,True,True,Gheitarieh,19500000000.0,1950000000,650000.0,100000000,,TehranHouse.csv
53d727809be08fbb4e61ee9b32ac4c39b4f695db6bd3e9efc67ed3d19b7d1b54,170.0,3,False,False,False,Gheitarieh,14500000000.0,1450000000,483333.33,85294118,,TehranHouse.csv
39a77d05f8e34a09d68386273ed9b4d2daef057a4b0cf2097500e5792992745f,153.0,3,True,True,True,Gheitarieh,13000000000.0,1300000000,433333.33,84967320,,TehranHouse.csv
f16e30f71616f2da38736ea70287ec650484e130ed733cd024ea42d9d4db824e,90.0,2,True,True,True,Pirouzi,2650000000.0,265000000,88333.33,29444444,,TehranHouse.csv
b40e375f5beca782efc3ec379bf9a6141d9f3412ad609a484694467441c6318d,88.0,2,True,True,True,Gheitarieh,7600000000.0,760000000,253333.33,86363636,,TehranHouse.csv
3d886329d920162049c833117ced158cd3ae8767c5f3a49585f042dfe291f067,100.0,2,True,True,True,Gheitarieh,8500000000.0,850000000,283333.33,85000000,,TehranHouse.csv
8a618b7af2b69230f1990903f9b585ca764dab4b3f1d668e29d71caeee6e081d,100.0,2,True,True,True,Saadat Abad,6500000000.0,650000000,216666.67,65000000,,TehranHouse.csv
d3e890af0ff287357d0bc8463ed4e578b9cc132993280ac2d2f05712dc8eeec8,203.0,3,True,True,True,Araj,13800000000.0,1380000000,460000.0,67980296,,TehranHouse.csv
64af060d3a1b1d0abccb0960a0dcb3edf15b529d6b67c6e51a2097abe8e621f5,200.0,3,True,True,True,Aqdasieh,13300000000.0,1330000000,443333.33,66500000,,TehranHouse.csv
cd34965d2996d182c0d2161106f4c262d2ba8f578cc67ade58e5fde41d828c4c,200.0,3,True,True,True,Araj,13700000000.0,1370000000,456666.67,68500000,,TehranHouse.csv
b84fcd9cb4d837f430cc937d6cd987e14d83261193595555867f993bedc7e413,116.0,3,True,True,True,Gheitarieh,8000000000.0,800000000,266666.67,68965517,,TehranHouse.csv
e7eb9d1327bbbc33f20726e7e992ab7c81bf09cfd3bcaa84cb3de1ef1095c2fa,202.0,3,False,False,False,Araj,13300000000.0,1330000000,443333.33,65841584,,TehranHouse.csv
6698dd717274df64cbb454732ffd21d703f7f942db68eaa694af8271861e8766,202.0,3,True,True,True,Aqdasieh,13200000000.0,1320000000,440000.0,65346535,,TehranHouse.csv
45cad04b938ac62c4335ad5e02ad41f7fc6fb4d5360eb3e1b0496060e85446e2,61.0,1,True,True,True,Si Metri Ji,1318000000.0,131800000,43933.33,21606557,,TehranHouse.csv
eeb7fe472add7515ff7a10c9e4a511294777907d40c8269aa824d1298554fa89,70.0,2,True,True,True,Jeyhoon,1550000000.0,155000000,51666.67,22142857,,TehranHouse.csv
71e2dec7d098c82c968fd133f31ce0ed56e0d6f2cd2859660e3d210053a6f618,62.0,2,True,True,True,Beryanak,1400000000.0,140000000,46666.67,22580645,,TehranHouse.csv
5512bdd0a88f2b6318496f4c2205d5acfdabb50edca04d07c8211192d332f260,200.0,3,True,True,True,Araj,13300000000.0,1330000000,443333.33,66500000,,TehranHouse.csv
a9dbc140eb5d3f326b9ad0c7caacfa989c93771b21afb7ce140d08bf3d997643,120.0,3,True,True,True,Ostad Moein,3950000000.0,395000000,131666.67,32916667,,TehranHouse.csv
ffff0b8d20ece49a407c731978069cd45f2a9937adfb9e024088887376207c14,87.0,2,True,True,True,Amirabad,4780000000.0,478000000,159333.33,54942529,,TehranHouse.csv
6e70719aba88ac737f8e97c51f552f2da3d46b797d88a8d67b22f141a582961b,200.0,3,True,True,True,Aqdasieh,13400000000.0,1340000000,446666.67,67000000,,TehranHouse.csv
0db4c347f960dc97f33588d5cb4416bac287cbf8c710f24aa4dae04d7cd43a5b,80.0,2,True,True,True,Parand,500000000.0,50000000,16666.67,6250000,,TehranHouse.csv
1359198005c57eaea8d0afe93398c0e82f695efc05e1f6d71a682015711f8e97,202.0,3,False,False,False,Araj,13500000000.0,1350000000,450000.0,66831683,,TehranHouse.csv
1ff21c74b211e14470f5c727018a9c35b5589538cbf04fa335a3f9b9e285ebdf,57.0,1,False,True,True,Ostad Moein,1320000000.0,132000000,44000.0,23157895,,TehranHouse.csv
bc4d2a72d47477534e20cc3d0bb35e55d7e51342ec1d51dd736afd467d1ca0ab,202.0,3,True,True,True,Araj,13700000000.0,1370000000,456666.67,67821782,,TehranHouse.csv
bcee0ae6e57d84f6f80eab3a57b821fca1e54494ed832f75b940c0b9a37d5eb6,84.0,2,True,True,True,Pirouzi,2250000000.0,225000000,75000.0,26785714,,TehranHouse.csv
ebdaca298545b2722f41f67ddc4bc9d154b807196f61355d37438dd0c29258c7,202.0,3,True,True,True,Aqdasieh,14700000000.0,1470000000,490000.0,72772277,,TehranHouse.csv
41ef99094d1fe5bc8aa90c819d59467ba5db3c17e310c4bdf9427e5c31fa0f6b,93.0,2,True,True,True,Saadat Abad,5600000000.0,560000000,186666.67,60215054,,TehranHouse.csv
240598e8c9597fb3e5a600acd5d520fe8fd80f191186136a2f2c59ec4d9496cb,85.0,2,True,True,True,Gheitarieh,8000000000.0,800000000,266666.67,94117647,,TehranHouse.csv
ad7803aa62df77d5255464759414285785c749c1c833d4b93eb22ef7b1d7c814,100.0,2,True,True,True,Saadat Abad,7400000000.0,740000000,246666.67,74000000,,TehranHouse.csv
0141af335f8b4909722c4134f94943c9fc468a40a3876f7935e6b4e0a38be776,153.0,2,True,True,True,Aqdasieh,10500000000.0,1050000000,350000.0,68627451,,TehranHouse.csv
58056a79f9b1e36da09c867ea07f019076b13f8eaaff8613a0c51ba7b08ed712,122.0,3,True,True,True,Saadat Abad,8000000000.0,800000000,266666.67,65573770,,TehranHouse.csv
2dfecc40391ed2dd102763cf884e995511469ca5dc4802669074028d4c52f01d,150.0,2,True,True,True,Aqdasieh,10500000000.0,1050000000,350000.0,70000000,,TehranHouse.csv
66f089c61892775fb80dd78cde7d89c8d381b1f77fc63f1faeb4861328de103b,56.0,2,True,True,True,Ostad Moein,1500000000.0,150000000,50000.0,26785714,,TehranHouse.csv
d671291ee469c1ecc1077282f20e96d6b7c68c1b59a6030f7f77e4e13cf4ec50,150.0,2,True,True,True,Araj,10500000000.0,1050000000,350000.0,70000000,,TehranHouse.csv
6567c131d949f883f42cdc32dbfdfdd1ad88e04fd3e5d5a2c44fb49abea1a5c8,202.0,3,True,True,True,Araj,14300000000.0,1430000000,476666.67,70792079,,TehranHouse.csv
dcbbc987723d97194eb89c8cd58b893536ab3fe8c577a2408c1cf3e7b320baf9,201.0,3,True,True,True,Aqdasieh,14200000000.0,1420000000,473333.33,70646766,,TehranHouse.csv
bad285b90232bcce8e10a8487e9938a878fa3f667a00c2e689d1d3a2e9b5cc58,140.0,3,True,True,True,Shahrake Qods,2590000000.0,259000000,86333.33,18500000,,TehranHouse.csv
ca38ec15ae791c1c6295c704ad1a809c9edbbae5daf38c1bd598769833cf41e6,200.0,3,True,True,True,Aqdasieh,14000000000.0,1400000000,466666.67,70000000,,TehranHouse.csv
d33925a8785cf7cd1e907e9da92188ccd3b3b3118ff5f10d36c1f0e0667744e9,67.0,2,True,True,False,Jeyhoon,1500000000.0,150000000,50000.0,22388060,,TehranHouse.csv
a8965765277de040a3220e480cb87ba611b15ebd51f4759df8c7c64bc92e120f,86.0,2,True,True,True,Gheitarieh,7200000000.0,720000000,240000.0,83720930,,TehranHouse.csv
734b3d18a278f0569e0f3e37d053e13a0b8e525ae5c62258846c248411d00421,84.0,2,True,True,True,Gheitarieh,7400000000.0,740000000,246666.67,88095238,,TehranHouse.csv
bd9f0c17e8adfad5d344b6868e815de5ba8d577543142a5def65792d846059bd,86.0,2,True,True,True,Central Janatabad,3800000000.0,380000000,126666.67,44186047,,TehranHouse.csv
d8320f1080c0b01768b6c715ef03c7c92c1d46490969c5d9369682211f528491,67.0,2,True,True,True,Shahran,2300000000.0,230000000,76666.67,34328358,,TehranHouse.csv
c5db015d85d1532df0314c9d51b12efc3b6f6c37e1babc1e91a9c81dfc54d336,90.0,2,True,True,True,Northern Janatabad,4800000000.0,480000000,160000.0,53333333,,TehranHouse.csv
e2f7dddebf20b9ff6a795c5ba84976c7e6aab5c6e4d3cfe79ab8b0dda0b7abbc,83.0,2,True,True,True,Gheitarieh,7300000000.0,730000000,243333.33,87951807,,TehranHouse.csv
886055fb7dd4c7ca8c8ec330d8db394aa0e54cc1e27ad2bb678c5496a862f4aa,70.0,2,True,True,True,Jeyhoon,1730000000.0,173000000,57666.67,24714286,,TehranHouse.csv
eafae122afd1f19ff45e1004aedac0b660c1ab450cd4d62485ae8f018ff61a12,88.0,2,True,True,True,Shahrake Qods,1135200000.0,113520000,37840.0,12900000,,TehranHouse.csv
4246fa59ff16834171889108598c431371331fb6bd39d451a5f19a1082648402,167.0,3,True,True,True,Gheitarieh,11000000000.0,1100000000,366666.67,65868263,,TehranHouse.csv
a4dca27c50ec32e1f1899a6bc23758a812ca2f6174796a484bcbb798a703e771,100.0,2,False,False,False,Shahrake Qods,650000000.0,65000000,21666.67,6500000,,TehranHouse.csv
73f0cef4d586683073cffbf3028d11f7ab79e6d9418eeaef950583c6a52d9ee3,100.0,2,True,True,True,Shahrake Qods,1000000000.0,100000000,33333.33,10000000,,TehranHouse.csv
e7ac76bf34ab434ae23413a230824c89321523e92b90ef5cace154acaa568c06,60.0,2,True,True,True,Southern Janatabad,2300000000.0,230000000,76666.67,38333333,,TehranHouse.csv
05bb9664ae0345afdb51502e6e7f33dafd4c26637cb7e78c4b4b081dbea60fcf,155.0,3,True,True,True,Gheitarieh,11000000000.0,1100000000,366666.67,70967742,,TehranHouse.csv
bdf01b9b132a64bfc5e6fd266e472c79fed9b44651ea0588e35c3063f735cca8,76.0,2,True,True,True,Jeyhoon,1850000000.0,185000000,61666.67,24342105,,TehranHouse.csv
74eb0b92833b0559dce0938a3624a98456df26798057699a2ebff1ee47f8817b,90.0,2,True,True,True,Shahrake Qods,900000000.0,90000000,30000.0,10000000,,TehranHouse.csv
cb476efe60416ffa523a2aeeaa292eb8efb7c0a54be2d981ed1457e3ada9e809,65.0,1,True,True,True,Shahrake Qods,535000000.0,53500000,17833.33,8230769,,TehranHouse.csv
cb0ee9f8c28e23206b23fbf042340828a17a1b6d540ff7c1624770a848e29351,80.0,2,True,True,True,Shahrake Qods,680000000.0,68000000,22666.67,8500000,,TehranHouse.csv
5031685d691bab3caeb3c7520ed6b1957788b813c7857287e841be8e8368cb26,135.0,2,True,True,True,Gheitarieh,8700000000.0,870000000,290000.0,64444444,,TehranHouse.csv
ddb874bb71ffac18962e73af03e3dc77111bc0c7865aad0c2f4f745e614be3cd,94.0,2,True,True,True,Shahrake Qods,950000000.0,95000000,31666.67,10106383,,TehranHouse.csv
5724f442988722b272d7401d75c6e03db95e549d097642c004d88dec068c6616,110.0,2,True,True,True,Gheitarieh,8200000000.0,820000000,273333.33,74545455,,TehranHouse.csv
5b6606d71d861613e9a92b0efbc3cc355f4b1447f9afd5e2208f588c6dbf0ed6,115.0,3,True,True,True,Farmanieh,6900000000.0,690000000,230000.0,60000000,,TehranHouse.csv
6c8d9f7c8a421b987b67a6260323a82453e459ff80660fcf56efbbe7a446699f,170.0,3,True,True,True,Gheitarieh,11200000000.0,1120000000,373333.33,65882353,,TehranHouse.csv
818c1e70fea8d9fec4baa83b116d67a0ea8c86d4e58a631d5bb00eca874ea7ee,115.0,3,False,True,True,Farmanieh,6900000000.0,690000000,230000.0,60000000,,TehranHouse.csv
f058e444b243a30bd96c3774f01b02330e3b51bd1ba819e4b8aeb5dfaf99907e,60.0,1,False,False,False,Damavand,900000000.0,90000000,30000.0,15000000,,TehranHouse.csv
658c648f479f749fca161efcf0257b40b37645ac426b01544e96a13da41c21c7,105.0,2,True,True,True,Saadat Abad,5800000000.0,580000000,193333.33,55238095,,TehranHouse.csv
b749eac951dbe8772e4f8c7a4d01da8f7bd1685d16b6b53e822d09d9ec6e7d78,61.0,2,False,True,False,Salsabil,1040000000.0,104000000,34666.67,17049180,,TehranHouse.csv
b320d61a2467dbadadc481f29cd880a8bfae4ddbc511a47d2e6d764f8fb7221c,100.0,2,True,True,True,Saadat Abad,6000000000.0,600000000,200000.0,60000000,,TehranHouse.csv
47265c04adbddd2463aa1649d6bd96793a20f23f1edcb04d8e5cbe74cdacd777,145.0,3,True,True,True,Jeyhoon,4600000000.0,460000000,153333.33,31724138,,TehranHouse.csv
4522086754430f2f25c3fcc0893357842b68c7f6d87020d883211d2726de2976,87.0,2,True,True,True,Pardis,479000000.0,47900000,15966.67,5505747,,TehranHouse.csv
aeea0079097adaa84af89ee027f59bb71db6b3b4837ecc23faaca9ebdc388de1,87.0,2,True,True,True,Pardis,496000000.0,49600000,16533.33,5701149,,TehranHouse.csv
f91d5395f65cf8d36f80abf666b0af407e94aca394ad4b99c079ea56a2e0a0eb,115.0,3,True,True,True,Shahrake Gharb,6500000000.0,650000000,216666.67,56521739,,TehranHouse.csv
4d233cd088ade4e4755a9192d6bc175467a1802a512044773638df57cf7d38c2,85.0,2,True,True,True,Pardis,690000000.0,69000000,23000.0,8117647,,TehranHouse.csv
8860776a88f2ff1682685ea68bb3a6b802ab4adb1ff4695ac854831a85fa2de7,67.0,2,True,True,False,Punak,2280000000.0,228000000,76000.0,34029851,,TehranHouse.csv
f9dcb2e4a52235ef763453cfe018c63e8a44538caf6630d4b0914b99dd283eed,94.0,2,True,True,True,Shahran,2280000000.0,228000000,76000.0,24255319,,TehranHouse.csv
c6cdbf15fdb6882de20e376276b2ba20d1e9ed45bf9b39c289128683fcea573d,86.0,2,True,True,True,Pardis,890000000.0,89000000,29666.67,10348837,,TehranHouse.csv
1528ca11c0fa89fd4350cb95f5db905bb0d9f7087340759dfa0387117c33e46d,60.0,2,True,True,True,West Ferdows Boulevard,2650000000.0,265000000,88333.33,44166667,,TehranHouse.csv
9280e66ef48464291acf680b280bcfb813444693415da2b54f7258d6a814ede2,58.0,1,True,True,True,Shahrake Gharb,3400000000.0,340000000,113333.33,58620690,,TehranHouse.csv
fd5c173a8695a61bb51a1a6fe7961131e49562cbdcb684c9e3a6b315283f0c25,76.0,2,True,True,True,Shahr-e-Ziba,2850000000.0,285000000,95000.0,37500000,,TehranHouse.csv
ee73be7c2a36bc486cf0a7939562605e4d9eb68f261c21b69514e8bf2dccfd44,57.0,1,True,True,True,Southern Program Organization,2400000000.0,240000000,80000.0,42105263,,TehranHouse.csv
1397cac8779db6685b2083d04173d003c88eb2c9aa53de5b3fd8b89f111ec019,81.0,2,True,True,True,West Ferdows Boulevard,3300000000.0,330000000,110000.0,40740741,,TehranHouse.csv
0d5cf53f7cce97c7d6d029cd2059ccb04b436226517a58f0e1989681ae61b81f,112.0,3,True,True,True,West Ferdows Boulevard,3600000000.0,360000000,120000.0,32142857,,TehranHouse.csv
ab9329cc26ca992fe09d90652d74324e56c01cb4f91d8a7fdf27cdc07ce55c10,75.0,2,True,True,True,Shahran,3500000000.0,350000000,116666.67,46666667,,TehranHouse.csv
09e264bd269a19b200d9d427380921acfa057cc63a2a442cf85f58681ff2100d,153.0,3,True,True,True,Punak,7500000000.0,750000000,250000.0,49019608,,TehranHouse.csv
564c7c7cf1fa26778e44c7f898ba5ad9453d820fbaef7514dbecf77b43027b06,95.0,2,True,True,True,Shahrake Gharb,5100000000.0,510000000,170000.0,53684211,,TehranHouse.csv
ec580cbce2b5ca5e638d277caa088c6e1e7e55234f10ab9219e77c2948b2a940,101.0,2,True,True,True,Shahrake Gharb,6565000000.0,656500000,218833.33,65000000,,TehranHouse.csv
299a7e82e107dd7e67861dd6175e763a365351937daff2cba87a540607b7ba0d,65.0,2,True,True,False,Jeyhoon,1450000000.0,145000000,48333.33,22307692,,TehranHouse.csv
cc1c771924b07d424f95832b2747cf73d6b9a0283cc2d13bdae694ceacf8d286,88.0,3,False,True,True,Parand,475000000.0,47500000,15833.33,5397727,,TehranHouse.csv
997b3e370f2ea0ce8fd3cc53d9af80f14e1372ce16189bce655a617870095bab,113.0,3,True,True,False,Gheitarieh,6000000000.0,600000000,200000.0,53097345,,TehranHouse.csv
2256812ae8624a1f19f0ab3e9d0bf14232d6165ff62ce8cf94f602891221c5b0,50.0,1,True,True,False,Shahrake Qods,360000000.0,36000000,12000.0,7200000,,TehranHouse.csv
3f7f46400ee61ca61c49a190e9b423ff85bc24f17094fb4a0c44c9cb0da166a5,45.0,1,False,False,True,Ostad Moein,1200000000.0,120000000,40000.0,26666667,,TehranHouse.csv
d6bf40ae6a38db29f449926d9622e7ccedf05ea07e3d8d1cac45f53899694813,53.0,1,False,True,True,Narmak,1350000000.0,135000000,45000.0,25471698,,TehranHouse.csv
640da079902fc2087d4c12021929ab4127cf358557d04cb39054b8f233941ff5,100.0,2,True,True,True,Andisheh,1800000000.0,180000000,60000.0,18000000,,TehranHouse.csv
69b67e05bc8291f21467d821057c428119c0bef04e1a6e07ff43874b43c5d48b,50.0,1,True,True,False,Shahryar,500000000.0,50000000,16666.67,10000000,,TehranHouse.csv
bba7cda30d66ef505bc3ccbbfbcfd5bc74baa16a9363cb03b3a09f59010e7d2a,43.0,0,False,True,False,Nasim Shahr,360000000.0,36000000,12000.0,8372093,,TehranHouse.csv
bee1a588d3825ea88fec327da61fd99bc1960008e1000f83a5204bc5359cbf8a,85.0,2,True,True,False,Baghestan,765000000.0,76500000,25500.0,9000000,,TehranHouse.csv
c472a6d8c61e4772d1e2b619ccc0dc1156054f5dd2755184f9cc1fc2987ea914,134.0,3,True,True,True,North Program Organization,6400000000.0,640000000,213333.33,47761194,,TehranHouse.csv
139b4fb14bc0580d0642cfd465aa01209cbaaf4a364bf07c04d472b127e37d1a,90.0,2,True,True,True,Shahr-e-Ziba,3000000000.0,300000000,100000.0,33333333,,TehranHouse.csv
d1ae14cb543a73fd085112185e30e4d53fbb25503f1386b9b58be752d4e98ff5,90.0,2,True,True,True,Shahrake Qods,1260000000.0,126000000,42000.0,14000000,,TehranHouse.csv
a4a39ba686f4a025454bb3c44f0f45ae08e49e8624e5464c142fb0370de9ebde,135.0,2,True,True,False,SabaShahr,2200000000.0,220000000,73333.33,16296296,,TehranHouse.csv
ff32ad07e3682d53ec62e9b3fa85412ce618a13cfc240a5b62692df85bdcb09b,130.0,3,True,True,True,Railway,5850000000.0,585000000,195000.0,45000000,,TehranHouse.csv
247c227359702e2d1131ca5f206235f948110b3f7507c3db2e357a0f16506d6d,55.0,1,True,True,False,Andisheh,550000000.0,55000000,18333.33,10000000,,TehranHouse.csv
688c952667d070a8f9da1a18c86f7bab118b3fb637f67c1997627e86aff35217,200.0,5,False,False,False,Dehkade Olampic,12000000000.0,1200000000,400000.0,60000000,,TehranHouse.csv
95efb819de2c23e22eca67eab02bafbbb47095b367b188707670dee814e65d61,107.0,2,True,True,True,Shahrake Madaen,800000000.0,80000000,26666.67,7476636,,TehranHouse.csv
49d7f7df16eef2335799fa8060df24bc375db8aef0559f041f0bc28a255105e7,150.0,2,True,True,True,Pakdasht,1270000000.0,127000000,42333.33,8466667,,TehranHouse.csv
74b457a2ab1749c5733c60595ffda2293732aab181bf6d962764c1f46d87b40d,56.0,1,False,True,False,Ostad Moein,1200000000.0,120000000,40000.0,21428571,,TehranHouse.csv
211db87c351746d93048be99397d0f64b1a263fceab387367b7f6541e83ef6fe,160.0,3,True,True,False,Azadshahr,4500000000.0,450000000,150000.0,28125000,,TehranHouse.csv
c75839bfbe225f45a452147de5a6d7ac81734c21f85c1c76e399c8fe87128d2b,138.0,3,True,True,True,Salsabil,3584000000.0,358400000,119466.67,25971014,,TehranHouse.csv
50611f3e8ecdd788504839c9f4e20956051c977c538dfe623e56e2541bd38beb,125.0,3,True,True,True,Tehransar,3750000000.0,375000000,125000.0,30000000,,TehranHouse.csv
5ca263413f5237d6a1af9b2e03d652643207d8c5702fa41fd18475c61ed55e2b,83.0,2,True,True,True,Shahr-e-Ziba,2510000000.0,251000000,83666.67,30240964,,TehranHouse.csv
8a69644f4012a0184f2b7ef149056e914f6bc87dff36094bcce59ce09bb5f68a,131.0,3,True,True,True,Railway,5850000000.0,585000000,195000.0,44656489,,TehranHouse.csv
5948c9d2a1b299d10b54561384eea635b4d72ef9302f0ef2e9ca14ddc67342fb,115.0,2,True,True,True,Central Janatabad,4870000000.0,487000000,162333.33,42347826,,TehranHouse.csv
e52b71b011d2e3f3d0bacbef2a6222089ed35199086cc20f42c25b40d6d1bb96,50.0,1,True,True,False,Andisheh,650000000.0,65000000,21666.67,13000000,,TehranHouse.csv
